,id,trial,cond,round,arm,out,time
1201,1,1,ran,1,1,13.927462234,2586
1202,1,2,ran,1,2,36.7688570508,584
1203,1,3,ran,1,1,14.2022179045,954
1204,1,4,ran,1,1,14.255711791,273
1205,1,5,ran,1,1,14.0630012349,259
1206,1,6,ran,1,1,13.7662251776,344
1207,1,7,ran,1,1,14.0950976416,336
1208,1,8,ran,1,1,13.9059322374,271
1209,1,9,ran,1,1,13.7876455405,569
1210,1,10,ran,1,1,14.0791620504,465
1211,1,1,pos,2,1,7.9614376644,527
1212,1,2,pos,2,1,8.0581019194,370
1213,1,3,pos,2,1,7.8981838872,356
1214,1,4,pos,2,1,7.6801851393,362
1215,1,5,pos,2,1,7.8750440099,357
1216,1,6,pos,2,1,7.8730616431,343
1217,1,7,pos,2,1,7.9118344028,360
1218,1,8,pos,2,1,8.134691905,522
1219,1,9,pos,2,1,7.3146307967,388
1220,1,10,pos,2,1,7.5832954876,319
1221,1,1,neg,3,1,45.5086514616,498
1222,1,2,neg,3,1,45.4708060494,334
1223,1,3,neg,3,1,45.9992623342,372
1224,1,4,neg,3,1,45.2562607277,310
1225,1,5,neg,3,1,45.4858045741,3350
1226,1,6,neg,3,1,45.5714527483,474
1227,1,7,neg,3,1,45.6341629546,317
1228,1,8,neg,3,1,45.0394158823,344
1229,1,9,neg,3,1,45.4305272183,470
1230,1,10,neg,3,1,45.5876540303,510
1231,1,1,ran,4,1,11.3846751956,633
1232,1,2,ran,4,1,11.5363886375,411
1233,1,3,ran,4,1,11.7231131775,299
1234,1,4,ran,4,1,11.6522950289,290
1235,1,5,ran,4,1,11.526071202,1025
1236,1,6,ran,4,1,11.8137491734,381
1237,1,7,ran,4,1,11.3114379632,234
1238,1,8,ran,4,1,11.9434174388,2685
1239,1,9,ran,4,1,11.2375196571,359
1240,1,10,ran,4,1,11.7253908566,669
1241,1,1,pos,5,1,6.3035553498,381
1242,1,2,pos,5,1,6.1091934289,319
1243,1,3,pos,5,1,5.8593245302,282
1244,1,4,pos,5,1,6.7472106803,316
1245,1,5,pos,5,1,5.8960908181,347
1246,1,6,pos,5,1,6.4056392625,316
1247,1,7,pos,5,1,6.2178725578,328
1248,1,8,pos,5,1,6.0009585684,280
1249,1,9,pos,5,1,6.5478514159,356
1250,1,10,pos,5,1,6.1982281156,316
1251,1,1,pos,6,1,7.6893330342,494
1252,1,2,pos,6,1,7.3522351643,315
1253,1,3,pos,6,1,7.5121866021,321
1254,1,4,pos,6,1,7.7384186564,353
1255,1,5,pos,6,1,6.8107475324,501
1256,1,6,pos,6,4,24.8575884026,856
1257,1,7,pos,6,2,13.8675683188,294
1258,1,8,pos,6,1,7.8646759927,560
1259,1,9,pos,6,4,24.9148267139,323
1260,1,10,pos,6,2,13.7239940234,455
1261,1,1,pos,7,1,4.8637779497,604
1262,1,2,pos,7,4,21.4211685718,445
1263,1,3,pos,7,2,9.9283331067,337
1264,1,4,pos,7,1,4.3283739798,355
1265,1,5,pos,7,1,4.2486815414,366
1266,1,6,pos,7,2,9.7358045234,387
1267,1,7,pos,7,3,15.5522984698,362
1268,1,8,pos,7,4,21.1157043351,408
1269,1,9,pos,7,4,21.2293801786,1006
1270,1,10,pos,7,4,21.2346665196,426
1271,1,1,neg,8,5,21.2600225368,1385
1272,1,2,neg,8,6,14.9281922416,416
1273,1,3,neg,8,6,15.1378822594,450
1274,1,4,neg,8,6,15.0143768307,353
1275,1,5,neg,8,8,2.1704472833,377
1276,1,6,neg,8,7,8.4601420045,262
1277,1,7,neg,8,5,21.6631458946,318
1278,1,8,neg,8,6,14.7504110589,355
1279,1,9,neg,8,6,15.2024389648,407
1280,1,10,neg,8,7,8.7906241717,349
1281,1,1,ran,9,7,32.9072427023,1439
1282,1,2,ran,9,8,38.9274410845,324
1283,1,3,ran,9,5,16.0554628404,351
1284,1,4,ran,9,6,10.5293216958,443
1285,1,5,ran,9,7,33.1025676975,419
1286,1,6,ran,9,8,38.8499522933,709
1287,1,7,ran,9,8,38.778296466,400
1288,1,8,ran,9,8,39.0973459916,307
1289,1,9,ran,9,8,38.2226101754,376
1290,1,10,ran,9,8,38.7709975095,325
1291,1,1,ran,10,5,37.0405286837,422
1292,1,2,ran,10,5,37.6972385431,576
1293,1,3,ran,10,6,10.1737933123,317
1294,1,4,ran,10,7,31.5432780443,396
1295,1,5,ran,10,8,42.6397692466,441
1296,1,6,ran,10,8,42.4325178343,529
1297,1,7,ran,10,8,42.9165337304,650
1298,1,8,ran,10,5,37.4921477841,317
1299,1,9,ran,10,6,9.3950472922,311
1300,1,10,ran,10,7,31.7988943273,381
1301,1,1,neg,11,8,9.811252262,439
1302,1,2,neg,11,5,26.0136277562,477
1303,1,3,neg,11,6,20.355080188,698
1304,1,4,neg,11,7,15.1958140143,310
1305,1,5,neg,11,8,9.7842140884,418
1306,1,6,neg,11,5,25.7642950855,354
1307,1,7,neg,11,6,20.3355460955,310
1308,1,8,neg,11,7,15.1563504644,297
1309,1,9,neg,11,8,9.9647938609,372
1310,1,10,neg,11,5,25.488002262,361
1311,1,1,neg,12,6,15.7215769879,407
1312,1,2,neg,12,7,9.9819235169,328
1313,1,3,neg,12,8,4.8745270742,403
1314,1,4,neg,12,7,10.1567836872,304
1315,1,5,neg,12,6,15.7973780172,690
1316,1,6,neg,12,5,20.3027726733,359
1317,1,7,neg,12,5,20.7502780514,397
1318,1,8,neg,12,6,15.5310388109,340
1319,1,9,neg,12,7,9.979743928,321
1320,1,10,neg,12,8,4.782805224,706
1321,1,1,neg,13,5,23.1930327936,645
1322,1,2,neg,13,5,23.3787971814,308
1323,1,3,neg,13,6,17.8393445311,368
1324,1,4,neg,13,7,12.4102351667,453
1325,1,5,neg,13,8,6.4096513624,148
1326,1,6,neg,13,7,12.5935091431,365
1327,1,7,neg,13,5,23.5529370897,341
1328,1,8,neg,13,6,17.2581087663,366
1329,1,9,neg,13,7,12.3422947979,310
1330,1,10,neg,13,8,6.2695282639,327
1331,1,1,ran,14,5,41.6522625851,582
1332,1,2,ran,14,6,30.4165752462,371
1333,1,3,ran,14,7,8.7611619594,338
1334,1,4,ran,14,8,25.2709731746,719
1335,1,5,ran,14,5,41.8518992765,412
1336,1,6,ran,14,6,30.2040144599,375
1337,1,7,ran,14,7,8.1291779532,403
1338,1,8,ran,14,8,25.0687403444,391
1339,1,9,ran,14,5,41.7165331253,362
1340,1,10,ran,14,6,30.6182885557,352
1341,1,1,ran,15,5,46.2482368494,495
1342,1,2,ran,15,5,46.4074563474,300
1343,1,3,ran,15,6,28.3788093894,376
1344,1,4,ran,15,6,28.1863811166,277
1345,1,5,ran,15,7,15.9965918221,2465
1346,1,6,ran,15,8,40.3613239318,788
1347,1,7,ran,15,8,40.4205430282,421
1348,1,8,ran,15,8,40.3425514065,354
1349,1,9,ran,15,8,40.1772174247,768
1350,1,10,ran,15,8,40.3701780711,500
1351,1,1,pos,16,5,29.764245881,822
1352,1,2,pos,16,5,30.195502996,317
1353,1,3,pos,16,5,29.8856816676,351
1354,1,4,pos,16,5,29.9900206016,311
1355,1,5,pos,16,5,30.0369274988,331
1356,1,6,pos,16,6,35.2611817952,387
1357,1,7,pos,16,7,40.3749614554,338
1358,1,8,pos,16,8,45.7220544092,339
1359,1,9,pos,16,7,40.5584365968,334
1360,1,10,pos,16,6,34.4305418171,321
1361,1,1,pos,17,5,30.0979721129,450
1362,1,2,pos,17,6,35.6496457486,331
1363,1,3,pos,17,7,41.123313138,489
1364,1,4,pos,17,8,47.6156551212,455
1365,1,5,pos,17,7,42.1555822486,307
1366,1,6,pos,17,6,35.9742378668,271
1367,1,7,pos,17,5,30.0002008886,316
1368,1,8,pos,17,6,36.1181875973,323
1369,1,9,pos,17,7,41.1972256212,218
1370,1,10,pos,17,8,47.712506533,381
1371,1,1,neg,18,5,20.9934045096,441
1372,1,2,neg,18,6,15.9218762749,311
1373,1,3,neg,18,7,10.770728067,198
1374,1,4,neg,18,8,6.5069616084,1232
1375,1,5,neg,18,8,6.1538193614,411
1376,1,6,neg,18,8,6.7776595865,391
1377,1,7,neg,18,8,6.2212819992,293
1378,1,8,neg,18,8,5.9273341144,363
1379,1,9,neg,18,8,6.5896192739,433
1380,1,10,neg,18,8,6.3363341519,503
1381,1,1,ran,19,5,21.0221434964,1055
1382,1,2,ran,19,5,21.0581955798,322
1383,1,3,ran,19,5,20.9953921849,362
1384,1,4,ran,19,5,21.1477687313,341
1385,1,5,ran,19,6,27.5502562896,333
1386,1,6,ran,19,7,8.5125449361,303
1387,1,7,ran,19,8,33.4391490516,323
1388,1,8,ran,19,7,8.1939547447,259
1389,1,9,ran,19,6,27.1489890191,293
1390,1,10,ran,19,5,20.9032978564,312
1391,1,1,neg,20,7,12.8206229439,528
1392,1,2,neg,20,6,18.3909494269,311
1393,1,3,neg,20,5,23.0961601798,315
1394,1,4,neg,20,8,7.7220575217,79
1395,1,5,neg,20,7,13.0183480526,353
1396,1,6,neg,20,6,18.0506678461,360
1397,1,7,neg,20,5,23.4949374882,306
1398,1,8,neg,20,5,23.2511918947,352
1399,1,9,neg,20,5,23.3895829709,333
1400,1,10,neg,20,5,22.8330645179,312
1401,1,1,neg,21,7,12.603388042,468
1402,1,2,neg,21,5,24.4608589387,330
1403,1,3,neg,21,8,6.3666288874,385
1404,1,4,neg,21,6,18.3014904357,440
1405,1,5,neg,21,5,24.4447759631,188
1406,1,6,neg,21,7,12.4475855756,118
1407,1,7,neg,21,6,18.2230750689,318
1408,1,8,neg,21,8,6.3830870088,3
1409,1,9,neg,21,1,48.1847056478,602
1410,1,10,neg,21,4,29.6910931648,227
1411,1,1,ran,22,2,12.4226598743,556
1412,1,2,ran,22,4,23.5679877617,334
1413,1,3,ran,22,5,17.9644572581,335
1414,1,4,ran,22,5,18.1721006897,873
1415,1,5,ran,22,6,45.2578781588,376
1416,1,6,ran,22,6,46.2037045658,398
1417,1,7,ran,22,4,23.4154256549,281
1418,1,8,ran,22,1,6.8647315241,290
1419,1,9,ran,22,1,6.5383980983,317
1420,1,10,ran,22,2,12.1909894031,958
1421,1,1,pos,23,6,32.4290864912,920
1422,1,2,pos,23,6,32.4438673872,530
1423,1,3,pos,23,6,32.4195784696,394
1424,1,4,pos,23,2,8.4954071307,426
1425,1,5,pos,23,1,2.1784365698,268
1426,1,6,pos,23,4,20.1696173561,359
1427,1,7,pos,23,8,44.6347711772,318
1428,1,8,pos,23,8,44.8201289894,404
1429,1,9,pos,23,8,44.677117839,306
1430,1,10,pos,23,7,38.6961510198,377
1431,1,1,pos,24,3,18.464776746,743
1432,1,2,pos,24,1,6.8907226242,369
1433,1,3,pos,24,5,29.8535485684,385
1434,1,4,pos,24,7,40.9108679453,380
1435,1,5,pos,24,2,12.8437577396,419
1436,1,6,pos,24,3,18.3156208061,388
1437,1,7,pos,24,1,6.7136906753,382
1438,1,8,pos,24,4,23.7436865033,381
1439,1,9,pos,24,5,30.366019694,292
1440,1,10,pos,24,7,40.7810335893,364
1441,1,1,ran,25,1,25.7261635211,1304
1442,1,2,ran,25,1,24.9949768085,305
1443,1,3,ran,25,1,25.3706376055,371
1444,1,4,ran,25,1,25.445662626,339
1445,1,5,ran,25,1,25.1560812903,329
1446,1,6,ran,25,1,25.6324257699,313
1447,1,7,ran,25,1,25.4521501335,406
1448,1,8,ran,25,1,25.5570735798,318
1449,1,9,ran,25,1,25.6720085504,281
1450,1,10,ran,25,1,25.6395366203,392
1451,1,1,pos,26,5,28.2344138557,630
1452,1,2,pos,26,5,28.6341594419,307
1453,1,3,pos,26,6,33.3230573274,415
1454,1,4,pos,26,7,37.4762020837,372
1455,1,5,pos,26,7,37.4812505485,340
1456,1,6,pos,26,7,38.3816879444,306
1457,1,7,pos,26,7,37.2237070004,429
1458,1,8,pos,26,6,32.6760772552,356
1459,1,9,pos,26,5,28.491367909,291
1460,1,10,pos,26,5,28.0383894812,314
1461,1,1,neg,27,5,21.6347958015,926
1462,1,2,neg,27,5,21.8760561734,200
1463,1,3,neg,27,5,21.7257530776,316
1464,1,4,neg,27,5,22.1653126719,318
1465,1,5,neg,27,5,21.9475669049,707
1466,1,6,neg,27,1,47.3366357306,317
1467,1,7,neg,27,2,40.3142165063,195
1468,1,8,neg,27,3,33.9273059341,3
1469,1,9,neg,27,4,27.8562335813,524
1470,1,10,neg,27,5,21.7646656581,1661
1471,1,1,pos,28,8,46.9986985123,1498
1472,1,2,pos,28,8,46.9436139015,339
1473,1,3,pos,28,8,46.9976368343,440
1474,1,4,pos,28,8,46.9685565438,348
1475,1,5,pos,28,8,47.1090571198,324
1476,1,6,pos,28,8,46.7317366611,314
1477,1,7,pos,28,8,47.0657789751,408
1478,1,8,pos,28,8,46.7491799975,309
1479,1,9,pos,28,8,46.9457752292,306
1480,1,10,pos,28,8,47.5494794155,322
1481,1,1,ran,29,5,34.5987124639,917
1482,1,2,ran,29,7,3.3876850969,270
1483,1,3,ran,29,8,22.3348141511,348
1484,1,4,ran,29,5,34.9102714189,463
1485,1,5,ran,29,8,22.3763110454,351
1486,1,6,ran,29,5,34.4872508692,386
1487,1,7,ran,29,6,16.3803094815,300
1488,1,8,ran,29,6,15.8537572029,318
1489,1,9,ran,29,7,3.4288516526,315
1490,1,10,ran,29,8,22.6785919243,298
1491,1,1,neg,30,5,22.4923163987,570
1492,1,2,neg,30,6,15.83722044,307
1493,1,3,neg,30,7,9.3685525887,373
1494,1,4,neg,30,8,3.4928877365,345
1495,1,5,neg,30,8,3.7123460492,334
1496,1,6,neg,30,8,3.9833124051,427
1497,1,7,neg,30,8,3.9352253407,356
1498,1,8,neg,30,8,3.6063901635,369
1499,1,9,neg,30,8,3.6087344088,502
1500,1,10,neg,30,8,3.7472498098,554
1501,2,1,pos,1,1,3.2080530931,5980
1502,2,2,pos,1,2,8.4204074593,1807
1503,2,3,pos,1,2,8.3216844184,726
1504,2,4,pos,1,3,14.2044360754,609
1505,2,5,pos,1,5,25.6263128726,466
1506,2,6,pos,1,4,19.7247402686,869
1507,2,7,pos,1,6,31.4401544617,262
1508,2,8,pos,1,7,36.8283240204,241
1509,2,9,pos,1,8,42.9180470055,336
1510,2,10,pos,1,6,31.2261794099,323
1511,2,1,pos,2,5,30.0691250553,2910
1512,2,2,pos,2,6,35.149479069,279
1513,2,3,pos,2,7,40.5315102978,260
1514,2,4,pos,2,8,45.2479362032,121
1515,2,5,pos,2,3,19.4039745029,32
1516,2,6,pos,2,8,45.8131556559,131
1517,2,7,pos,2,8,45.5257820013,47
1518,2,8,pos,2,8,46.0986319335,9580
1519,2,9,pos,2,2,13.8664485806,223
1520,2,10,pos,2,8,45.6703187744,317
1521,2,1,ran,3,8,24.7908351026,1386
1522,2,2,ran,3,2,19.9736723381,311
1523,2,3,ran,3,6,14.7202749985,191
1524,2,4,ran,3,4,9.4040944764,249
1525,2,5,ran,3,5,30.8333052339,76
1526,2,6,ran,3,5,30.5271141407,69
1527,2,7,ran,3,1,35.5199096777,369
1528,2,8,ran,3,2,20.1785994766,88
1529,2,9,ran,3,1,36.0925768747,42
1530,2,10,ran,3,1,36.3201919242,322
1531,2,1,pos,4,8,47.1923200365,1922
1532,2,2,pos,4,8,46.4907610224,391
1533,2,3,pos,4,8,47.1450615047,354
1534,2,4,pos,4,8,46.5480349988,175
1535,2,5,pos,4,6,33.8032451319,235
1536,2,6,pos,4,8,46.2390235081,509
1537,2,7,pos,4,8,46.4931026635,192
1538,2,8,pos,4,8,47.551220557,272
1539,2,9,pos,4,8,46.638592502,237
1540,2,10,pos,4,8,46.7655238191,289
1541,2,1,ran,5,8,29.5648719851,1028
1542,2,2,ran,5,2,46.7700827097,560
1543,2,3,ran,5,2,46.8731204234,241
1544,2,4,ran,5,2,47.2786626154,60
1545,2,5,ran,5,2,47.3080488714,437
1546,2,6,ran,5,2,47.0160744698,40
1547,2,7,ran,5,2,46.691965672,42
1548,2,8,ran,5,2,46.5591285058,341
1549,2,9,ran,5,2,47.3503314542,1193
1550,2,10,ran,5,2,47.5708384869,253
1551,2,1,neg,6,8,4.8575800325,1469
1552,2,2,neg,6,2,37.4477008105,101
1553,2,3,neg,6,5,20.9714739553,502
1554,2,4,neg,6,6,15.393147718,264
1555,2,5,neg,6,4,26.0259274687,285
1556,2,6,neg,6,3,31.6643676184,172
1557,2,7,neg,6,2,37.2754407108,176
1558,2,8,neg,6,1,42.3395861479,297
1559,2,9,neg,6,1,42.3835582608,361
1560,2,10,neg,6,1,42.02634787,299
1561,2,1,pos,7,6,36.2944764935,1912
1562,2,2,pos,7,8,47.6027762339,74
1563,2,3,pos,7,8,47.1052070574,44
1564,2,4,pos,7,8,47.2940314207,4
1565,2,5,pos,7,8,46.7175581122,225
1566,2,6,pos,7,8,47.6112990894,237
1567,2,7,pos,7,8,47.3895513982,2144
1568,2,8,pos,7,8,47.2993904137,385
1569,2,9,pos,7,8,48.0222695302,473
1570,2,10,pos,7,8,46.8908324551,295
1571,2,1,neg,8,8,2.2283688537,1793
1572,2,2,neg,8,1,46.6653776454,72
1573,2,3,neg,8,1,46.9042142726,267
1574,2,4,neg,8,1,46.9129340584,242
1575,2,5,neg,8,1,46.8745086034,277
1576,2,6,neg,8,1,47.0660576725,171
1577,2,7,neg,8,1,47.1885050638,146
1578,2,8,neg,8,1,47.1212688386,24
1579,2,9,neg,8,1,47.1093251718,317
1580,2,10,neg,8,1,47.4409675426,96
1581,2,1,neg,9,3,32.5942408186,1561
1582,2,2,neg,9,4,27.211016618,61
1583,2,3,neg,9,2,38.2092773796,332
1584,2,4,neg,9,1,43.7085679608,352
1585,2,5,neg,9,1,43.7109892392,152
1586,2,6,neg,9,1,43.7201540314,289
1587,2,7,neg,9,1,44.470626508,102
1588,2,8,neg,9,1,43.0338884464,468
1589,2,9,neg,9,1,43.5898401493,259
1590,2,10,neg,9,1,43.4527071495,256
1591,2,1,ran,10,8,15.1166332143,1856
1592,2,2,ran,10,2,42.0574020401,370
1593,2,3,ran,10,2,42.2134760623,30
1594,2,4,ran,10,2,41.5483079964,71
1595,2,5,ran,10,2,41.3337035652,80
1596,2,6,ran,10,2,41.9786704401,134
1597,2,7,ran,10,2,41.7985601968,347
1598,2,8,ran,10,2,41.5860683139,360
1599,2,9,ran,10,2,41.7332487739,567
1600,2,10,ran,10,2,42.0506310014,353
1601,2,1,neg,11,8,7.1238768855,1155
1602,2,2,neg,11,5,23.5440243304,919
1603,2,3,neg,11,6,17.9849977718,418
1604,2,4,neg,11,1,44.4708315441,277
1605,2,5,neg,11,1,45.3856620315,382
1606,2,6,neg,11,1,44.5677941644,159
1607,2,7,neg,11,1,44.7384771571,373
1608,2,8,neg,11,1,44.6548175164,26
1609,2,9,neg,11,1,44.7536401624,92
1610,2,10,neg,11,1,45.2554811674,137
1611,2,1,ran,12,8,35.6391132255,2896
1612,2,2,ran,12,8,35.521227182,13
1613,2,3,ran,12,7,40.4162139778,220
1614,2,4,ran,12,7,39.871257958,83
1615,2,5,ran,12,7,40.6010691772,6
1616,2,6,ran,12,6,30.2712339498,213
1617,2,7,ran,12,7,40.4579434764,16
1618,2,8,ran,12,7,40.5231986022,52
1619,2,9,ran,12,7,40.4404701525,116
1620,2,10,ran,12,7,39.9153535071,109
1621,2,1,ran,13,1,7.8957049973,1201
1622,2,2,ran,13,8,32.8048271549,268
1623,2,3,ran,13,7,27.6897322605,306
1624,2,4,ran,13,2,22.5688713155,153
1625,2,5,ran,13,6,12.5824286638,137
1626,2,6,ran,13,4,38.2075537688,25
1627,2,7,ran,13,4,37.8343114493,161
1628,2,8,ran,13,4,38.618718661,176
1629,2,9,ran,13,4,38.2941091272,178
1630,2,10,ran,13,4,37.8948395512,605
1631,2,1,pos,14,8,41.5259440802,2503
1632,2,2,pos,14,8,41.8852290946,144
1633,2,3,pos,14,8,42.0492076236,158
1634,2,4,pos,14,8,41.7317493898,154
1635,2,5,pos,14,8,41.571035355,194
1636,2,6,pos,14,8,41.7130976493,80
1637,2,7,pos,14,8,41.5900522484,155
1638,2,8,pos,14,8,42.1270158803,229
1639,2,9,pos,14,8,42.2546079995,55
1640,2,10,pos,14,8,41.8958928401,58
1641,2,1,ran,15,1,10.4773762812,1590
1642,2,2,ran,15,8,4.6098842309,637
1643,2,3,ran,15,4,15.7466158541,424
1644,2,4,ran,15,2,32.6054124207,17
1645,2,5,ran,15,3,21.649166676,41
1646,2,6,ran,15,2,32.7611069591,75
1647,2,7,ran,15,2,32.7005994522,65
1648,2,8,ran,15,6,27.1192463445,148
1649,2,9,ran,15,5,38.4543918242,125
1650,2,10,ran,15,5,38.4814975942,4
1651,2,1,pos,16,8,47.150200356,1662
1652,2,2,pos,16,8,46.9885141098,120
1653,2,3,pos,16,8,47.6518152969,43
1654,2,4,pos,16,8,47.0775988298,85
1655,2,5,pos,16,8,47.0903271088,417
1656,2,6,pos,16,8,47.3646957671,180
1657,2,7,pos,16,8,46.9065679889,1511
1658,2,8,pos,16,8,47.818539076,23
1659,2,9,pos,16,8,46.7086320416,213
1660,2,10,pos,16,8,46.6985030227,132
1661,2,1,neg,17,1,45.70276453,1105
1662,2,2,neg,17,1,45.7084901567,498
1663,2,3,neg,17,1,45.4682537291,58
1664,2,4,neg,17,1,45.8001158388,327
1665,2,5,neg,17,1,45.4318614927,104
1666,2,6,neg,17,1,45.2296351842,2
1667,2,7,neg,17,1,45.1167439475,222
1668,2,8,neg,17,1,45.4259954549,284
1669,2,9,neg,17,1,45.2251176928,178
1670,2,10,neg,17,1,45.8636539656,383
1671,2,1,pos,18,8,47.0515907865,1705
1672,2,2,pos,18,8,46.4316619511,136
1673,2,3,pos,18,8,46.5578106978,99
1674,2,4,pos,18,8,46.1552701528,89
1675,2,5,pos,18,8,46.6202047988,116
1676,2,6,pos,18,8,46.5624614426,137
1677,2,7,pos,18,8,46.4203055163,224
1678,2,8,pos,18,8,46.5706670856,157
1679,2,9,pos,18,8,46.7229449433,11
1680,2,10,pos,18,8,46.3991480882,90
1681,2,1,ran,19,2,16.8767909833,248
1682,2,2,ran,19,5,26.8932475843,428
1683,2,3,ran,19,1,37.3400818796,254
1684,2,4,ran,19,1,37.2232551403,73
1685,2,5,ran,19,1,36.5070522662,397
1686,2,6,ran,19,1,37.0069192841,145
1687,2,7,ran,19,1,36.7639985094,19
1688,2,8,ran,19,1,37.2660408211,204
1689,2,9,ran,19,1,36.7809542231,61
1690,2,10,ran,19,1,37.0443633158,429
1691,2,1,pos,20,5,25.5245506698,937
1692,2,2,pos,20,8,42.3338832686,318
1693,2,3,pos,20,8,42.1854504342,29
1694,2,4,pos,20,8,42.1469676199,1
1695,2,5,pos,20,8,42.1099062247,4
1696,2,6,pos,20,8,42.892850399,18
1697,2,7,pos,20,8,42.0529527683,66
1698,2,8,pos,20,8,42.3679718765,29
1699,2,9,pos,20,8,42.5707662929,126
1700,2,10,pos,20,8,43.0245989705,37
1701,2,1,ran,21,1,37.6766207917,659
1702,2,2,ran,21,2,11.2763809572,133
1703,2,3,ran,21,1,38.2935251878,157
1704,2,4,ran,21,1,38.186477855,398
1705,2,5,ran,21,1,38.2055696724,491
1706,2,6,ran,21,1,38.5437305782,1270
1707,2,7,ran,21,1,37.7452493916,93
1708,2,8,ran,21,1,38.3572001478,200
1709,2,9,ran,21,1,37.8784569265,114
1710,2,10,ran,21,1,38.2780031464,37
1711,2,1,ran,22,8,14.3178916869,1333
1712,2,2,ran,22,2,28.0379458141,488
1713,2,3,ran,22,3,42.7788715367,528
1714,2,4,ran,22,3,42.1666717544,227
1715,2,5,ran,22,3,41.7636094778,42
1716,2,6,ran,22,3,42.4429657017,20
1717,2,7,ran,22,3,42.4317981877,237
1718,2,8,ran,22,3,42.3857458029,142
1719,2,9,ran,22,3,42.1853281708,3
1720,2,10,ran,22,3,42.3311445793,132
1721,2,1,neg,23,8,9.8476774999,1040
1722,2,2,neg,23,1,39.6696159057,700
1723,2,3,neg,23,1,39.5250396714,125
1724,2,4,neg,23,1,39.4552692977,206
1725,2,5,neg,23,1,40.0565658214,337
1726,2,6,neg,23,1,40.2211026649,74
1727,2,7,neg,23,1,39.9312916185,170
1728,2,8,neg,23,1,39.712558502,26
1729,2,9,neg,23,1,39.9048294068,1560
1730,2,10,neg,23,1,39.7819951692,697
1731,2,1,pos,24,8,39.8293250672,2035
1732,2,2,pos,24,7,35.2621657098,463
1733,2,3,pos,24,6,30.6290384195,207
1734,2,4,pos,24,4,21.8674626949,418
1735,2,5,pos,24,8,39.9935686081,114
1736,2,6,pos,24,8,39.9237630967,148
1737,2,7,pos,24,8,39.8295966952,112
1738,2,8,pos,24,8,39.8387242663,95
1739,2,9,pos,24,8,39.4464870678,36
1740,2,10,pos,24,8,40.1084735874,111
1741,2,1,neg,25,5,20.5562919535,1506
1742,2,2,neg,25,1,45.5409627276,188
1743,2,3,neg,25,1,45.4728471303,90
1744,2,4,neg,25,1,44.8823021652,4
1745,2,5,neg,25,1,44.6693590194,296
1746,2,6,neg,25,1,45.1321777983,91
1747,2,7,neg,25,1,45.1500009844,146
1748,2,8,neg,25,1,45.415845216,75
1749,2,9,neg,25,1,45.47795095,50
1750,2,10,neg,25,1,45.2625066362,166
1751,2,1,neg,26,8,7.2516994101,1387
1752,2,2,neg,26,4,28.6423045374,133
1753,2,3,neg,26,2,39.5660892098,95
1754,2,4,neg,26,2,39.8160309378,44
1755,2,5,neg,26,2,39.7905487704,60
1756,2,6,neg,26,2,40.2357855231,12
1757,2,7,neg,26,2,39.8604966117,36
1758,2,8,neg,26,2,40.1989684677,341
1759,2,9,neg,26,2,39.7744404119,316
1760,2,10,neg,26,2,39.9181946858,72
1761,2,1,neg,27,8,7.080060437,1306
1762,2,2,neg,27,1,42.9712348845,118
1763,2,3,neg,27,1,42.6277448136,179
1764,2,4,neg,27,1,42.3461276582,149
1765,2,5,neg,27,1,43.154155964,12
1766,2,6,neg,27,1,42.6516898209,157
1767,2,7,neg,27,1,42.7462774432,167
1768,2,8,neg,27,1,43.391056893,2539
1769,2,9,neg,27,1,42.5717919551,64
1770,2,10,neg,27,1,42.82796785,323
1771,2,1,pos,28,8,48.1000647174,1108
1772,2,2,pos,28,8,47.5403037946,130
1773,2,3,pos,28,8,48.2105389972,79
1774,2,4,pos,28,8,47.6220743579,187
1775,2,5,pos,28,8,47.483807235,1
1776,2,6,pos,28,8,48.0086652995,100
1777,2,7,pos,28,8,48.0540059252,108
1778,2,8,pos,28,8,47.7060811516,51
1779,2,9,pos,28,8,48.1284462479,56
1780,2,10,pos,28,8,48.3504166684,128
1781,2,1,ran,29,2,17.2542790709,282
1782,2,2,ran,29,1,41.2055264788,34
1783,2,3,ran,29,1,41.4559202524,32
1784,2,4,ran,29,1,40.881032431,7
1785,2,5,ran,29,1,41.1026967746,10
1786,2,6,ran,29,1,41.5069779008,138
1787,2,7,ran,29,1,41.3700186676,41
1788,2,8,ran,29,1,40.4327155955,140
1789,2,9,ran,29,1,40.8277542761,182
1790,2,10,ran,29,1,41.2774962344,222
1791,2,1,neg,30,8,6.5835413707,885
1792,2,2,neg,30,2,36.2656106836,81
1793,2,3,neg,30,3,30.5249424956,66
1794,2,4,neg,30,5,21.5509726317,94
1795,2,5,neg,30,4,25.6898271768,198
1796,2,6,neg,30,1,40.6046667501,199
1797,2,7,neg,30,1,40.3740995431,101
1798,2,8,neg,30,1,40.6114012177,136
1799,2,9,neg,30,1,39.9477940722,21
1800,2,10,neg,30,1,39.9665530528,128
1801,3,1,pos,1,3,17.5680723,9427
1802,3,2,pos,1,5,26.7913766238,1956
1803,3,3,pos,1,6,32.3060352172,377
1804,3,4,pos,1,6,32.5768550617,653
1805,3,5,pos,1,6,32.2455865392,335
1806,3,6,pos,1,1,8.1938553192,902
1807,3,7,pos,1,8,42.6372017416,317
1808,3,8,pos,1,8,42.303753424,323
