id,trial,round,arm,out,int,cond
1,1,1,1,10.214093014,30.6957023207,ran
1,2,1,1,10.3010973598,30.6957023207,ran
1,3,1,1,9.8435458233,30.6957023207,ran
1,4,1,1,9.3476676528,30.6957023207,ran
1,5,1,1,9.8304303126,30.6957023207,ran
1,6,1,1,9.4076553526,30.6957023207,ran
1,7,1,1,9.5965123781,30.6957023207,ran
1,8,1,1,9.6398261295,30.6957023207,ran
1,9,1,1,9.9500835361,30.6957023207,ran
1,10,1,1,9.7312734108,30.6957023207,ran
1,1,2,5,22.571423519,21.85783583,ran
1,2,2,5,22.8164001642,21.85783583,ran
1,3,2,5,22.348410892,21.85783583,ran
1,4,2,5,22.3571775237,21.85783583,ran
1,5,2,5,22.4875594659,21.85783583,ran
1,6,2,5,23.0352780107,21.85783583,ran
1,7,2,5,21.9065576071,21.85783583,ran
1,8,2,5,22.5211514128,21.85783583,ran
1,9,2,5,22.2248687746,21.85783583,ran
1,10,2,5,22.4313596505,21.85783583,ran
1,1,3,8,2.1871696751,42.9892271477,neg
1,2,3,8,2.7992605514,42.9892271477,neg
1,3,3,8,2.0670512754,42.9892271477,neg
1,4,3,8,2.8449550277,42.9892271477,neg
1,5,3,8,2.4428887948,42.9892271477,neg
1,6,3,8,2.2487914202,42.9892271477,neg
1,7,3,8,1.3585773458,42.9892271477,neg
1,8,3,8,1.7297948749,42.9892271477,neg
1,9,3,8,2.7281747436,42.9892271477,neg
1,10,3,8,2.2943737605,42.9892271477,neg
1,1,4,1,35.3468658332,9.4232896344,pos
1,2,4,1,34.7204452755,9.4232896344,pos
1,3,4,1,34.6250117887,9.4232896344,pos
1,4,4,1,34.7760212996,9.4232896344,pos
1,5,4,1,34.7088712149,9.4232896344,pos
1,6,4,2,17.9941179215,9.4232896344,pos
1,7,4,1,34.5384871538,9.4232896344,pos
1,8,4,1,34.6670558151,9.4232896344,pos
1,9,4,1,34.2137508892,9.4232896344,pos
1,10,4,1,34.6122136432,9.4232896344,pos
1,1,5,5,23.7745365387,43.1569394746,neg
1,2,5,5,23.617767473,43.1569394746,neg
1,3,5,5,24.0461422634,43.1569394746,neg
1,4,5,5,23.1039106281,43.1569394746,neg
1,5,5,5,23.6017534975,43.1569394746,neg
1,6,5,5,23.5198273113,43.1569394746,neg
1,7,5,5,24.1348806576,43.1569394746,neg
1,8,5,5,23.4250759141,43.1569394746,neg
1,9,5,5,23.2381619011,43.1569394746,neg
1,10,5,5,23.2463551385,43.1569394746,neg
1,1,6,6,5.0006098001,46.5785712195,ran
1,2,6,6,4.7872118937,46.5785712195,ran
1,3,6,6,4.9192191612,46.5785712195,ran
1,4,6,3,9.7558340605,46.5785712195,ran
1,5,6,3,10.7058480645,46.5785712195,ran
1,6,6,3,9.5703931228,46.5785712195,ran
1,7,6,3,9.8258354631,46.5785712195,ran
1,8,6,3,9.8432617689,46.5785712195,ran
1,9,6,3,9.8804034915,46.5785712195,ran
1,10,6,3,9.9718827768,46.5785712195,ran
1,1,7,7,5.9223538497,4.6602469399,neg
1,2,7,1,17.629629001,4.6602469399,neg
1,3,7,4,23.1561952564,4.6602469399,neg
1,4,7,5,29.5534938329,4.6602469399,neg
1,5,7,6,12.0376129993,4.6602469399,neg
1,6,7,3,45.6988317472,4.6602469399,neg
1,7,7,3,45.821994187,4.6602469399,neg
1,8,7,3,45.7414522924,4.6602469399,neg
1,9,7,3,45.7020211368,4.6602469399,neg
1,10,7,3,46.4661819195,4.6602469399,neg
1,1,8,5,29.0251497827,27.1136621199,neg
1,2,8,5,29.0851759833,27.1136621199,neg
1,3,8,5,28.8208306069,27.1136621199,neg
1,4,8,5,29.1231189285,27.1136621199,neg
1,5,8,5,29.1041905882,27.1136621199,neg
1,6,8,5,29.3527076526,27.1136621199,neg
1,7,8,5,28.8317537814,27.1136621199,neg
1,8,8,5,28.6729554049,27.1136621199,neg
1,9,8,5,28.4207909629,27.1136621199,neg
1,10,8,5,29.0124719131,27.1136621199,neg
1,1,9,8,7.1052246208,19.6576754793,pos
1,2,9,1,45.6649083984,19.6576754793,pos
1,3,9,1,45.982781384,19.6576754793,pos
1,4,9,1,45.6114736942,19.6576754793,pos
1,5,9,1,45.6151069714,19.6576754793,pos
1,6,9,1,45.0800343388,19.6576754793,pos
1,7,9,1,45.0079712803,19.6576754793,pos
1,8,9,1,45.4921729322,19.6576754793,pos
1,9,9,1,45.1226845264,19.6576754793,pos
1,10,9,1,45.7871107618,19.6576754793,pos
1,1,10,5,29.8293994852,17.7948263123,ran
1,2,10,3,19.3070056894,17.7948263123,ran
1,3,10,6,34.6952493469,17.7948263123,ran
1,4,10,6,34.9502220155,17.7948263123,ran
1,5,10,5,29.7444838961,17.7948263123,ran
1,6,10,6,35.5085873959,17.7948263123,ran
1,7,10,6,35.8484684275,17.7948263123,ran
1,8,10,6,35.4984144476,17.7948263123,ran
1,9,10,6,35.2050918901,17.7948263123,ran
1,10,10,6,35.5334458279,17.7948263123,ran
1,1,11,4,40.9604891572,41.8207884431,ran
1,2,11,4,41.5433253857,41.8207884431,ran
1,3,11,4,41.4602803043,41.8207884431,ran
1,4,11,4,41.219488796,41.8207884431,ran
1,5,11,4,40.8162257146,41.8207884431,ran
1,6,11,4,41.0794058314,41.8207884431,ran
1,7,11,4,41.5002167778,41.8207884431,ran
1,8,11,4,41.2978017374,41.8207884431,ran
1,9,11,4,40.8907560093,41.8207884431,ran
1,10,11,4,41.445194138,41.8207884431,ran
1,1,12,1,34.8883846377,39.7212001869,neg
1,2,12,1,34.7684932668,39.7212001869,neg
1,3,12,1,34.69534964,39.7212001869,neg
1,4,12,1,34.8006548895,39.7212001869,neg
1,5,12,1,34.4437774754,39.7212001869,neg
1,6,12,1,34.4980299025,39.7212001869,neg
1,7,12,1,34.8858393726,39.7212001869,neg
1,8,12,1,34.5264940161,39.7212001869,neg
1,9,12,1,34.6476500528,39.7212001869,neg
1,10,12,1,34.9636158681,39.7212001869,neg
1,1,13,8,40.6167432633,23.6618561639,ran
1,2,13,5,25.388051402,23.6618561639,ran
1,3,13,3,14.742401244,23.6618561639,ran
1,4,13,8,40.7338032782,23.6618561639,ran
1,5,13,8,40.7157972389,23.6618561639,ran
1,6,13,8,40.3922940133,23.6618561639,ran
1,7,13,8,40.7548170749,23.6618561639,ran
1,8,13,8,40.8544836431,23.6618561639,ran
1,9,13,8,40.5484783512,23.6618561639,ran
1,10,13,8,40.5367351969,23.6618561639,ran
1,1,14,1,39.9912364229,44.7878828682,pos
1,2,14,1,40.6571825843,44.7878828682,pos
1,3,14,1,40.5211719845,44.7878828682,pos
1,4,14,1,40.2100930418,44.7878828682,pos
1,5,14,1,40.2334108027,44.7878828682,pos
1,6,14,1,40.3560714077,44.7878828682,pos
1,7,14,1,40.6524077507,44.7878828682,pos
1,8,14,1,39.7683948813,44.7878828682,pos
1,9,14,1,39.8779041852,44.7878828682,pos
1,10,14,1,40.0243920303,44.7878828682,pos
1,1,15,1,45.7977193922,34.7883474055,pos
1,2,15,1,45.55242078,34.7883474055,pos
1,3,15,1,45.8416247406,34.7883474055,pos
1,4,15,1,45.3576993095,34.7883474055,pos
1,5,15,1,45.4077929138,34.7883474055,pos
1,6,15,1,44.9193389425,34.7883474055,pos
1,7,15,1,45.0970054463,34.7883474055,pos
1,8,15,1,45.3023073801,34.7883474055,pos
1,9,15,1,45.3997089717,34.7883474055,pos
1,10,15,1,45.4979585822,34.7883474055,pos
1,1,16,1,39.8478940844,17.7475364217,ran
1,2,16,8,30.9481589272,17.7475364217,ran
1,3,16,3,6.7069240433,17.7475364217,ran
1,4,16,4,20.7798637514,17.7475364217,ran
1,5,16,5,35.605160958,17.7475364217,ran
1,6,16,6,16.1041009207,17.7475364217,ran
1,7,16,7,25.861696041,17.7475364217,ran
1,8,16,1,40.2730925154,17.7475364217,ran
1,9,16,2,11.99954297,17.7475364217,ran
1,10,16,1,40.4431790787,17.7475364217,ran
1,1,17,1,7.345901459,12.8773778709,pos
1,2,17,8,44.3074243279,12.8773778709,pos
1,3,17,5,28.1544973249,12.8773778709,pos
1,4,17,7,38.8151446983,12.8773778709,pos
1,5,17,8,44.0217091007,12.8773778709,pos
1,6,17,8,43.7505056498,12.8773778709,pos
1,7,17,8,44.1871946301,12.8773778709,pos
1,8,17,8,44.3764277216,12.8773778709,pos
1,9,17,8,44.2705732126,12.8773778709,pos
1,10,17,8,43.7748640834,12.8773778709,pos
1,1,18,5,26.5862857429,40.5510275169,neg
1,2,18,5,26.2575322762,40.5510275169,neg
1,3,18,5,26.5869695471,40.5510275169,neg
1,4,18,5,26.5706583357,40.5510275169,neg
1,5,18,5,25.651872794,40.5510275169,neg
1,6,18,5,26.5039755338,40.5510275169,neg
1,7,18,5,26.4661202299,40.5510275169,neg
1,8,18,5,26.3040792617,40.5510275169,neg
1,9,18,5,25.8212818208,40.5510275169,neg
1,10,18,5,26.4020369563,40.5510275169,neg
1,1,19,5,20.298374394,25.2364389356,neg
1,2,19,1,40.9289604331,25.2364389356,neg
1,3,19,1,41.0094981818,25.2364389356,neg
1,4,19,1,41.2513680277,25.2364389356,neg
1,5,19,1,40.8553742974,25.2364389356,neg
1,6,19,1,40.9678566319,25.2364389356,neg
1,7,19,1,41.4606912053,25.2364389356,neg
1,8,19,1,41.1094847385,25.2364389356,neg
1,9,19,1,41.2481547196,25.2364389356,neg
1,10,19,1,40.3198296384,25.2364389356,neg
1,1,20,8,6.4306903992,40.9053505109,ran
1,2,20,1,45.4158519461,40.9053505109,ran
1,3,20,1,45.1066054021,40.9053505109,ran
1,4,20,1,44.8677514176,40.9053505109,ran
1,5,20,1,45.3312707815,40.9053505109,ran
1,6,20,1,44.7125916437,40.9053505109,ran
1,7,20,1,45.1184690722,40.9053505109,ran
1,8,20,1,45.323451894,40.9053505109,ran
1,9,20,1,45.1203103281,40.9053505109,ran
1,10,20,1,45.4480642686,40.9053505109,ran
1,1,21,4,24.0099946778,12.3471233187,pos
1,2,21,5,30.3978414908,12.3471233187,pos
1,3,21,6,35.0632747451,12.3471233187,pos
1,4,21,1,8.8290828587,12.3471233187,pos
1,5,21,7,40.4214837867,12.3471233187,pos
1,6,21,7,40.2732357163,12.3471233187,pos
1,7,21,7,40.3410050005,12.3471233187,pos
1,8,21,7,39.9555461515,12.3471233187,pos
1,9,21,7,40.2973121532,12.3471233187,pos
1,10,21,7,40.1895789759,12.3471233187,pos
1,1,22,8,43.5037987045,6.1319979481,pos
1,2,22,1,6.7255106271,6.1319979481,pos
1,3,22,2,11.5272657432,6.1319979481,pos
1,4,22,7,38.0732647871,6.1319979481,pos
1,5,22,8,43.5022112776,6.1319979481,pos
1,6,22,8,43.0331179139,6.1319979481,pos
1,7,22,8,43.035247476,6.1319979481,pos
1,8,22,8,43.2645657802,6.1319979481,pos
1,9,22,8,43.3243082725,6.1319979481,pos
1,10,22,8,42.7538542602,6.1319979481,pos
1,1,23,1,21.2029111794,25.5543506234,ran
1,2,23,5,35.9735944754,25.5543506234,ran
1,3,23,5,36.1332410077,25.5543506234,ran
1,4,23,5,36.2914709249,25.5543506234,ran
1,5,23,5,35.7909920642,25.5543506234,ran
1,6,23,5,36.4335137753,25.5543506234,ran
1,7,23,5,36.5830649511,25.5543506234,ran
1,8,23,5,36.3803532029,25.5543506234,ran
1,9,23,5,36.307079742,25.5543506234,ran
1,10,23,5,35.6154276713,25.5543506234,ran
1,1,24,8,44.2658824819,8.9978217685,neg
1,2,24,8,44.7325313146,8.9978217685,neg
1,3,24,8,44.9258775842,8.9978217685,neg
1,4,24,8,44.728504864,8.9978217685,neg
1,5,24,8,44.6640327861,8.9978217685,neg
1,6,24,8,44.6156187515,8.9978217685,neg
1,7,24,8,44.648088481,8.9978217685,neg
1,8,24,8,44.3282799201,8.9978217685,neg
1,9,24,8,44.2057834818,8.9978217685,neg
1,10,24,8,44.2872774763,8.9978217685,neg
1,1,25,1,45.7710635589,49.87675426,pos
1,2,25,1,46.2366080739,49.87675426,pos
1,3,25,1,46.4111291893,49.87675426,pos
1,4,25,1,46.0198263005,49.87675426,pos
1,5,25,1,45.8117198664,49.87675426,pos
1,6,25,1,46.8493376661,49.87675426,pos
1,7,25,1,46.3294162998,49.87675426,pos
1,8,25,1,46.0562633203,49.87675426,pos
1,9,25,1,46.5975230918,49.87675426,pos
1,10,25,1,46.0131242299,49.87675426,pos
1,1,26,1,8.7038705055,49.4811834524,neg
1,2,26,8,45.6509724597,49.4811834524,neg
1,3,26,8,46.2270740966,49.4811834524,neg
1,4,26,8,46.1492596562,49.4811834524,neg
1,5,26,8,46.2085774196,49.4811834524,neg
1,6,26,8,46.0904840072,49.4811834524,neg
1,7,26,8,45.9218323758,49.4811834524,neg
1,8,26,8,45.5135455198,49.4811834524,neg
1,9,26,8,46.1961134934,49.4811834524,neg
1,10,26,8,45.9647127236,49.4811834524,neg
1,1,27,1,27.770482974,6.3360098422,pos
1,2,27,8,21.731253216,6.3360098422,pos
1,3,27,2,47.2529183582,6.3360098422,pos
1,4,27,7,3.4998740178,6.3360098422,pos
1,5,27,3,9.8666062223,6.3360098422,pos
1,6,27,6,16.3961071275,6.3360098422,pos
1,7,27,4,41.0341203145,6.3360098422,pos
1,8,27,2,47.3873504111,6.3360098422,pos
1,9,27,2,46.9942198357,6.3360098422,pos
1,10,27,2,46.8391238515,6.3360098422,pos
1,1,28,1,45.8826577647,49.7738742579,pos
1,2,28,1,45.2082707736,49.7738742579,pos
1,3,28,1,45.1686262228,49.7738742579,pos
1,4,28,1,45.1770168058,49.7738742579,pos
1,5,28,1,45.6105346314,49.7738742579,pos
1,6,28,1,44.8642483421,49.7738742579,pos
1,7,28,1,45.6437123089,49.7738742579,pos
1,8,28,1,45.8529171648,49.7738742579,pos
1,9,28,1,45.5439338774,49.7738742579,pos
1,10,28,1,45.2044727071,49.7738742579,pos
1,1,29,1,43.0429227394,45.1050268983,ran
1,2,29,1,43.27968534,45.1050268983,ran
1,3,29,1,43.4945802432,45.1050268983,ran
1,4,29,1,43.2537758483,45.1050268983,ran
1,5,29,1,43.4652951489,45.1050268983,ran
1,6,29,1,43.1933080363,45.1050268983,ran
1,7,29,1,43.3823851839,45.1050268983,ran
1,8,29,1,43.0358774068,45.1050268983,ran
1,9,29,1,43.3513853459,45.1050268983,ran
1,10,29,1,42.9033944711,45.1050268983,ran
1,1,30,1,6.0005372719,46.5752820216,neg
1,2,30,8,47.8432125936,46.5752820216,neg
1,3,30,8,47.5486132346,46.5752820216,neg
1,4,30,8,48.2912155112,46.5752820216,neg
1,5,30,8,47.5759357576,46.5752820216,neg
1,6,30,8,47.8799397281,46.5752820216,neg
1,7,30,8,48.0786589312,46.5752820216,neg
1,8,30,8,47.5092466483,46.5752820216,neg
1,9,30,8,48.1262654845,46.5752820216,neg
1,10,30,8,47.4308797982,46.5752820216,neg
2,1,1,5,29.8694762507,26.9611669522,ran
2,2,1,5,30.3752215927,26.9611669522,ran
2,3,1,5,29.9906890884,26.9611669522,ran
2,4,1,5,30.8085858025,26.9611669522,ran
2,5,1,5,30.1703730074,26.9611669522,ran
2,6,1,5,29.9152918748,26.9611669522,ran
2,7,1,5,30.09788226,26.9611669522,ran
2,8,1,5,30.5155500733,26.9611669522,ran
2,9,1,5,30.3040011753,26.9611669522,ran
2,10,1,5,30.0130531696,26.9611669522,ran
2,1,2,6,19.328330788,2.0461126467,ran
2,2,2,2,41.756281777,2.0461126467,ran
2,3,2,3,35.8030835381,2.0461126467,ran
2,4,2,2,41.7278450262,2.0461126467,ran
2,5,2,2,41.2071729832,2.0461126467,ran
2,6,2,2,41.8368362605,2.0461126467,ran
2,7,2,2,41.328074537,2.0461126467,ran
2,8,2,2,41.5547641818,2.0461126467,ran
2,9,2,2,41.9347715808,2.0461126467,ran
2,10,2,2,42.0016099131,2.0461126467,ran
2,1,3,6,15.1357893489,34.3245850947,neg
2,2,3,6,15.334659784,34.3245850947,neg
2,3,3,7,9.5019690239,34.3245850947,neg
2,4,3,6,14.9277517714,34.3245850947,neg
2,5,3,6,15.4229473369,34.3245850947,neg
2,6,3,6,15.6158843607,34.3245850947,neg
2,7,3,6,15.109718525,34.3245850947,neg
2,8,3,6,15.3535125949,34.3245850947,neg
2,9,3,6,15.3406753462,34.3245850947,neg
2,10,3,6,15.1393162685,34.3245850947,neg
2,1,4,2,40.9896336478,23.1000196094,pos
2,2,4,2,40.7097195895,23.1000196094,pos
2,3,4,2,40.8374251468,23.1000196094,pos
2,4,4,2,40.9922451112,23.1000196094,pos
2,5,4,2,40.9868309644,23.1000196094,pos
2,6,4,2,41.1607766492,23.1000196094,pos
2,7,4,2,40.6115676887,23.1000196094,pos
2,8,4,2,40.7746863334,23.1000196094,pos
2,9,4,2,40.5840279173,23.1000196094,pos
2,10,4,2,41.1231002072,23.1000196094,pos
2,1,5,4,22.5160190514,38.6433788099,neg
2,2,5,1,4.8411373958,38.6433788099,neg
2,3,5,4,22.3157520807,38.6433788099,neg
2,4,5,4,22.0322073771,38.6433788099,neg
2,5,5,4,22.8318907636,38.6433788099,neg
2,6,5,4,22.8276469294,38.6433788099,neg
2,7,5,4,22.567076383,38.6433788099,neg
2,8,5,4,22.8759035981,38.6433788099,neg
2,9,5,4,22.7847193502,38.6433788099,neg
2,10,5,4,22.2615515834,38.6433788099,neg
2,1,6,7,40.8667035112,26.0119935888,ran
2,2,6,7,40.8413739234,26.0119935888,ran
2,3,6,7,41.1204140686,26.0119935888,ran
2,4,6,7,40.9924791902,26.0119935888,ran
2,5,6,7,40.7019478086,26.0119935888,ran
2,6,6,7,40.9193681886,26.0119935888,ran
2,7,6,7,40.2326153918,26.0119935888,ran
2,8,6,7,40.896121761,26.0119935888,ran
2,9,6,7,40.7948371271,26.0119935888,ran
2,10,6,7,41.3629192489,26.0119935888,ran
2,1,7,8,34.6273250114,32.3208118192,neg
2,2,7,3,45.2093770029,32.3208118192,neg
2,3,7,3,45.3491452157,32.3208118192,neg
2,4,7,3,45.9202856887,32.3208118192,neg
2,5,7,3,45.836379168,32.3208118192,neg
2,6,7,3,45.4746932139,32.3208118192,neg
2,7,7,3,45.687418783,32.3208118192,neg
2,8,7,3,45.8057432655,32.3208118192,neg
2,9,7,3,45.248811586,32.3208118192,neg
2,10,7,3,45.4155151054,32.3208118192,neg
2,1,8,5,25.9087962453,42.5063297245,neg
2,2,8,5,25.3666606553,42.5063297245,neg
2,3,8,5,25.9227534112,42.5063297245,neg
2,4,8,5,25.4128840523,42.5063297245,neg
2,5,8,5,26.1037948294,42.5063297245,neg
2,6,8,5,25.3104002545,42.5063297245,neg
2,7,8,5,25.3940481755,42.5063297245,neg
2,8,8,5,25.5432950017,42.5063297245,neg
2,9,8,5,25.2059841052,42.5063297245,neg
2,10,8,5,25.4594697005,42.5063297245,neg
2,1,9,2,11.185180933,3.9547798641,pos
2,2,9,1,6.7933720245,3.9547798641,pos
2,3,9,6,30.9633255563,3.9547798641,pos
2,4,9,7,35.8896264554,3.9547798641,pos
2,5,9,5,25.7061624155,3.9547798641,pos
2,6,9,7,35.7737708838,3.9547798641,pos
2,7,9,8,41.3204891967,3.9547798641,pos
2,8,9,8,40.8949594199,3.9547798641,pos
2,9,9,8,40.8703692134,3.9547798641,pos
2,10,9,8,40.9058256232,3.9547798641,pos
2,1,10,8,41.2103488205,35.3108298764,ran
2,2,10,5,2.5734625675,35.3108298764,ran
2,3,10,8,27.8193297018,35.3108298764,ran
2,4,10,8,27.4952436589,35.3108298764,ran
2,5,10,8,28.1479577993,35.3108298764,ran
2,6,10,8,27.9274386706,35.3108298764,ran
2,7,10,8,28.40117232,35.3108298764,ran
2,8,10,8,27.4444913637,35.3108298764,ran
2,9,10,8,28.415518743,35.3108298764,ran
2,10,10,8,27.7746475981,35.3108298764,ran
2,1,11,2,14.5686500642,1.7435727271,ran
2,2,11,4,24.677363023,1.7435727271,ran
2,3,11,3,19.6238761612,1.7435727271,ran
2,4,11,1,9.411085315,1.7435727271,ran
2,5,11,5,30.6868721101,1.7435727271,ran
2,6,11,6,36.5083537221,1.7435727271,ran
2,7,11,6,35.9701883452,1.7435727271,ran
2,8,11,6,35.7972010869,1.7435727271,ran
2,9,11,6,36.1761523463,1.7435727271,ran
2,10,11,6,35.6817696185,1.7435727271,ran
2,1,12,7,9.1388492483,17.5145646525,neg
2,2,12,4,24.8168821126,17.5145646525,neg
2,3,12,5,19.2622395597,17.5145646525,neg
2,4,12,3,29.9186073205,17.5145646525,neg
2,5,12,3,29.9953478167,17.5145646525,neg
2,6,12,3,30.4637218505,17.5145646525,neg
2,7,12,3,30.3176313985,17.5145646525,neg
2,8,12,3,29.7070879177,17.5145646525,neg
2,9,12,3,29.495931913,17.5145646525,neg
2,10,12,3,30.1623753133,17.5145646525,neg
2,1,13,5,27.5488065002,34.8026341462,ran
2,2,13,5,28.1157806106,34.8026341462,ran
2,3,13,5,27.9544584186,34.8026341462,ran
2,4,13,5,28.2790540515,34.8026341462,ran
2,5,13,5,27.4706826629,34.8026341462,ran
2,6,13,5,28.2821512356,34.8026341462,ran
2,7,13,5,27.683216986,34.8026341462,ran
2,8,13,5,28.4322753323,34.8026341462,ran
2,9,13,5,28.037994921,34.8026341462,ran
2,10,13,5,27.754842794,34.8026341462,ran
2,1,14,6,14.0950990905,24.638174214,pos
2,2,14,7,8.6187013519,24.638174214,pos
2,3,14,2,36.4804669419,24.638174214,pos
2,4,14,2,36.7200693004,24.638174214,pos
2,5,14,2,36.0225543978,24.638174214,pos
2,6,14,2,35.8524184467,24.638174214,pos
2,7,14,2,36.2155028599,24.638174214,pos
2,8,14,2,36.3687891469,24.638174214,pos
2,9,14,2,36.0395120428,24.638174214,pos
2,10,14,2,36.3542644583,24.638174214,pos
2,1,15,7,8.184147446,3.9780757125,pos
2,2,15,8,2.5965007366,3.9780757125,pos
2,3,15,3,33.774542087,3.9780757125,pos
2,4,15,4,27.6322958179,3.9780757125,pos
2,5,15,5,21.359233286,3.9780757125,pos
2,6,15,3,33.5288028325,3.9780757125,pos
2,7,15,3,33.7439120561,3.9780757125,pos
2,8,15,3,33.7743608425,3.9780757125,pos
2,9,15,3,33.719255391,3.9780757125,pos
2,10,15,3,33.6210037682,3.9780757125,pos
2,1,16,6,35.6232013302,16.2585961661,ran
2,2,16,6,35.8444491925,16.2585961661,ran
2,3,16,6,36.3664982905,16.2585961661,ran
2,4,16,6,36.1512912127,16.2585961661,ran
2,5,16,6,35.82194705,16.2585961661,ran
2,6,16,6,36.326850487,16.2585961661,ran
2,7,16,6,35.6211295371,16.2585961661,ran
2,8,16,6,36.2068118825,16.2585961661,ran
2,9,16,6,35.4096132172,16.2585961661,ran
2,10,16,6,35.8786331003,16.2585961661,ran
2,1,17,7,9.7487506723,21.3949222218,pos
2,2,17,2,37.2868280607,21.3949222218,pos
2,3,17,2,37.0571126966,21.3949222218,pos
2,4,17,2,36.826452232,21.3949222218,pos
2,5,17,2,36.7377489743,21.3949222218,pos
2,6,17,2,36.62938948,21.3949222218,pos
2,7,17,2,37.0575783865,21.3949222218,pos
2,8,17,2,36.8997992111,21.3949222218,pos
2,9,17,2,37.1567938492,21.3949222218,pos
2,10,17,2,36.4802914708,21.3949222218,pos
2,1,18,1,39.8375304186,32.1629278596,neg
2,2,18,1,39.8935055932,32.1629278596,neg
2,3,18,1,39.5635455206,32.1629278596,neg
2,4,18,1,40.4816756876,32.1629278596,neg
2,5,18,1,39.7884574327,32.1629278596,neg
2,6,18,1,40.0453573897,32.1629278596,neg
2,7,18,1,40.3341115944,32.1629278596,neg
2,8,18,1,40.0760415115,32.1629278596,neg
2,9,18,1,40.4073452096,32.1629278596,neg
2,10,18,1,39.7625812604,32.1629278596,neg
2,1,19,5,6.612899455,16.7047571082,neg
2,2,19,6,16.9727377872,16.7047571082,neg
2,3,19,7,37.7775361549,16.7047571082,neg
2,4,19,7,37.64349389,16.7047571082,neg
2,5,19,7,38.1115873733,16.7047571082,neg
2,6,19,7,37.5388042238,16.7047571082,neg
2,7,19,7,38.0835097519,16.7047571082,neg
2,8,19,7,37.8720651708,16.7047571082,neg
2,9,19,7,37.8088119338,16.7047571082,neg
2,10,19,7,37.2528677436,16.7047571082,neg
2,1,20,7,47.1914060847,14.2683875657,ran
2,2,20,7,47.0460685176,14.2683875657,ran
2,3,20,7,46.6651642843,14.2683875657,ran
2,4,20,7,47.2596482776,14.2683875657,ran
2,5,20,7,47.3191239893,14.2683875657,ran
2,6,20,7,46.9404376547,14.2683875657,ran
2,7,20,7,46.9323744275,14.2683875657,ran
2,8,20,7,46.6655743203,14.2683875657,ran
2,9,20,7,47.441404718,14.2683875657,ran
2,10,20,7,47.2257335758,14.2683875657,ran
2,1,21,8,48.1525887736,25.3609494722,pos
2,2,21,8,47.3384725814,25.3609494722,pos
2,3,21,8,47.6737155765,25.3609494722,pos
2,4,21,8,47.4268701876,25.3609494722,pos
2,5,21,8,46.9681366312,25.3609494722,pos
2,6,21,8,47.2542680679,25.3609494722,pos
2,7,21,8,47.2084068615,25.3609494722,pos
2,8,21,8,47.0985271186,25.3609494722,pos
2,9,21,8,47.4527003448,25.3609494722,pos
2,10,21,8,47.0649291963,25.3609494722,pos
2,1,22,2,38.174387328,2.8707264694,pos
2,2,22,4,27.1275970382,2.8707264694,pos
2,3,22,8,6.4594232735,2.8707264694,pos
2,4,22,7,12.2068504071,2.8707264694,pos
2,5,22,1,43.5430382438,2.8707264694,pos
2,6,22,1,43.4970881525,2.8707264694,pos
2,7,22,1,43.7990153906,2.8707264694,pos
2,8,22,1,43.2555134099,2.8707264694,pos
2,9,22,1,43.7065453299,2.8707264694,pos
2,10,22,1,43.9334568001,2.8707264694,pos
2,1,23,4,28.928204149,43.5609602081,ran
2,2,23,4,28.8440081536,43.5609602081,ran
2,3,23,4,28.9597297792,43.5609602081,ran
2,4,23,4,29.0213593972,43.5609602081,ran
2,5,23,4,28.7750523253,43.5609602081,ran
2,6,23,4,28.6428720436,43.5609602081,ran
2,7,23,4,28.9920636633,43.5609602081,ran
2,8,23,4,29.0155481201,43.5609602081,ran
2,9,23,4,28.8897389875,43.5609602081,ran
2,10,23,4,29.0781388466,43.5609602081,ran
2,1,24,6,4.6570396712,23.029638091,neg
2,2,24,5,40.774764435,23.029638091,neg
2,3,24,5,41.0365169343,23.029638091,neg
2,4,24,5,41.0703579351,23.029638091,neg
2,5,24,5,41.1404846975,23.029638091,neg
2,6,24,5,40.5202662852,23.029638091,neg
2,7,24,5,41.188023989,23.029638091,neg
2,8,24,5,40.5079869175,23.029638091,neg
2,9,24,5,41.1940876197,23.029638091,neg
2,10,24,5,40.9796012545,23.029638091,neg
2,1,25,6,29.3078029137,32.5056112985,pos
2,2,25,7,7.4474494975,32.5056112985,pos
2,3,25,6,29.1127346632,32.5056112985,pos
2,4,25,6,28.8310319373,32.5056112985,pos
2,5,25,6,28.8360584119,32.5056112985,pos
2,6,25,6,30.0057168319,32.5056112985,pos
2,7,25,6,28.6963174818,32.5056112985,pos
2,8,25,6,29.1577541664,32.5056112985,pos
2,9,25,6,28.3590275017,32.5056112985,pos
2,10,25,6,29.1259658955,32.5056112985,pos
2,1,26,4,21.5767746908,29.2857339937,neg
2,2,26,4,21.0333948042,29.2857339937,neg
2,3,26,5,26.8574909289,29.2857339937,neg
2,4,26,5,26.9559685512,29.2857339937,neg
2,5,26,5,26.9295296133,29.2857339937,neg
2,6,26,5,26.9650752891,29.2857339937,neg
2,7,26,5,27.3206026767,29.2857339937,neg
2,8,26,5,26.7696866648,29.2857339937,neg
2,9,26,5,26.9290390079,29.2857339937,neg
2,10,26,5,26.8429989736,29.2857339937,neg
2,1,27,3,15.8547099355,13.3535571569,pos
2,2,27,4,21.5703779569,13.3535571569,pos
2,3,27,5,26.5889031268,13.3535571569,pos
